spot_id,StdCorr_Rb87_Sr86s_mean,StdCorr_Rb87_Sr86s_2SE(int),StdCorr_Sr87s_Sr86s_mean,StdCorr_Sr87s_Sr86s_2SE(int),87Rb/86Sr - 87Sr/86Sr Rho,87Sr/87Rb - 87Rb/86Sr Rho,Rb85_mean,Na23_ppm_mean,Al27_ppm_mean,Si28_ppm_mean,K39_ppm_mean,Ca43_ppm_mean,Ca44_ppm_mean,Rb85_ppm_mean,Sr86_ppm_mean,Sr87_ppm_mean,Sr88_ppm_mean,Pb208_ppm_mean,Th232_ppm_mean,U238_ppm_mean,StdCorr_Rb87_Sr86s_mean_calibr,ext_sys_errs_2rs_partial_sum_sq,session,grain_name,sample_name,replicate,group,age,age_2s_int,err2s_ext
GM10_DF83-28PC_#20050,4.224702557,0.06680551,0.737072,0.015056681,0.320148944,-0.446226582,906035.0071,7531.147007,108267.5424,303833.8632,128867.5704,449.8851607,328.4699842,353.622805,236.4102838,245.4910915,205.073842,118.1942777,0,0,4.055937849247143,0.002646397830715623,1,GM10_DF83-28PC_#00050,DF83-28PC,0,B,497.427184117363,250.9126355143221,252.21411328783395
GM10_DF83-28PC_#20052,25.1358011,0.498156492,0.831973617,0.014986803,0.44262387,-0.597356542,2827615.729,20632.73649,108424.7346,303833.8632,109519.1056,2089.585969,1696.094072,879.4432831,97.6712684,115.5508293,86.30459026,82.74925552,0,3.33176e-4,24.131698191087107,0.002646397830715623,1,GM10_DF83-28PC_#00052,DF83-28PC,0,X,353.2461601243248,39.86713992949079,43.813398735572164
GM10_DF83-28PC_#20053,166.3570028,9.275335594,1.502332665,0.044777475,0.827427523,-0.789453845,4357380.395,11344.01669,108101.2741,303833.8632,128815.8185,2411.729446,2412.959796,1398.351327,24.50424415,50.54551364,21.04206924,61.35736435,4.5e-5,0,159.71151934136816,0.002646397830715623,1,GM10_DF83-28PC_#00053,DF83-28PC,0,X,341.1000800032792,11.206834537579441,20.820652769255457
GM10_DF83-28PC_#20054,73.37355493,1.66297328,0.890209846,0.016693306,0.009986533,-0.206717094,3670482.837,5578.707522,125163.874,303833.8632,129908.7819,710.7865637,622.0456738,1309.796976,50.60019904,63.17092976,44.30019313,34.43562796,5.04e-5,0,70.44249259188766,0.002646397830715623,1,GM10_DF83-28PC_#00054,DF83-28PC,0,E,177.89657868547158,16.695596538735245,19.039275351622727
GM10_DF83-28PC_#20057,23.75099167,0.434624857,0.824573157,0.013916626,0.407728671,-0.686785927,3116495.34,12580.01663,109713.1805,303833.8632,125383.647,786.1654917,781.2094461,906.5560572,108.4470086,126.3442646,93.92024904,117.3974908,0,1.976478733,22.80220791210287,0.002646397830715623,1,GM10_DF83-28PC_#00057,DF83-28PC,0,D,351.60063280794947,39.55083353877161,43.49050569775223
GM10_DF83-28PC_#20059,23.92978274,0.429428822,0.83477163,0.014380378,0.35192014,-0.599416848,2576350.022,4568.553339,108399.5425,303833.8632,135329.7904,692.4348239,477.0081231,894.3503389,105.6389438,124.5630914,92.32604812,102.3734829,0,4.58729e-4,22.97385679344692,0.002646397830715623,1,GM10_DF83-28PC_#00059,DF83-28PC,0,B,379.32791207761096,40.890580514007205,45.3081545836553
GM10_JR104-GC366_#20063,4.892947929,0.097760527,0.734824481,0.011039424,0.521602378,-0.512540552,1081214.151,12524.61725,108474.3475,303833.8632,118387.7523,995.70578,690.7029581,422.0804091,243.4182963,252.3206615,212.7475945,76.17198591,6.16e-5,0,4.697488741957491,0.002646397830715623,1,GM10_JR104-GC366_#00063,JR104-GC366,0,X,397.00915523854286,156.60568606043284,157.93180889147771
GM10_JR104-GC366_#20065,7.808254571,0.180920341,0.72001425,0.01127758,0.207215792,-0.799550313,1667271.002,14272.63077,105478.2223,303833.8632,122907.3713,988.0194858,819.6779067,474.6188767,172.2997772,175.0879721,149.5759373,51.32859455,0,4.75067e-4,7.496337274348831,0.002646397830715623,1,GM10_JR104-GC366_#00065,JR104-GC366,0,C,113.62903748532746,102.6952457318646,102.8614729402288
GM10_JR104-GC366_#20066,2.811383678,0.107612492,0.705146702,0.009946372,0.042139414,-0.9284327,754610.9308,23984.938579999998,88539.958,303833.8632,46955.15556,6185.352241,5831.456132,210.0588675,208.9388085,208.1861699,181.0464836,22.49142329,20.4481214,2.407262199,2.6990769916954993,0.002646397830715623,1,GM10_JR104-GC366_#00066,JR104-GC366,0,X,-62.68227393111543,253.54735457260463,-253.5678585435912
GM10_JR104-GC366_#20067,15.5169746,0.287027035,0.730004107,0.013788361,0.250603114,-0.593007978,1363261.582,28419.27561,107254.615,303833.8632,93396.68086,677.4373254,736.3351564,441.0793698,80.74373994,83.3191765,70.1020025,47.02369793,6.24e-5,3.96147e-4,14.897116125173532,0.002646397830715623,1,GM10_JR104-GC366_#00067,JR104-GC366,0,E,103.22789623664494,63.0557477878655,63.2789644397253
GM10_JR104-GC366_#20068,4.544658061,0.124753002,0.706178093,0.012377111,0.227785098,-0.810830839,1144341.325,12672.6749,110327.5967,303833.8632,116605.7564,756.3390383,476.170214,372.2734668,231.8778969,231.0131304,199.2775959,5.816599896,0,0,4.363112051747702,0.002646397830715623,1,GM10_JR104-GC366_#00068,JR104-GC366,0,D,-22.519725726355393,195.12449164768046,-195.12793067573034
GM10_JR104-GC366_#20069,7.126910818,0.123981159,0.712254643,0.010182123,0.443038697,-0.658437792,1256594.167,21833.89205,106271.8693,303833.8632,108023.4319,1600.475094,1505.979584,388.5724173,153.1258026,153.9780715,133.6604352,22.82128664,4.28e-6,0,6.842211243260106,0.002646397830715623,1,GM10_JR104-GC366_#00069,JR104-GC366,0,C,46.65027848367313,101.83010523677687,101.85837988008899
GM10_JR104-GC366_#20071,2.488383713,0.038286416,0.721008925,0.011621736,0.420728072,-0.544136168,1267175.461,5140.722936,105229.761,303833.8632,135390.6417,0,296.3610732,383.540572,433.0370039,443.3931443,380.5169021,33.40521508,0,4.26274e-4,2.388979945649424,0.002646397830715623,1,GM10_JR104-GC366_#00071,JR104-GC366,0,X,384.41268109448737,330.0392856601659,330.6312092274268
GM10_JR104-GC366_#20072,17.54281852,0.689126563,0.73629645,0.030473858,-0.07226676,-0.666065684,667661.3098,19443.17012,104445.2772,303833.8632,106658.459,759.806002,727.0796744,217.5796525,39.53403298,37.0261549,30.11556713,21.635689760000002,5.51e-7,2.6e-6,16.84203341128656,0.002646397830715623,1,GM10_JR104-GC366_#00072,JR104-GC366,0,D,116.94910971723532,124.54107550724012,124.68630446480444
GM10_JR104-GC366_#20075,8.708171793,0.157267398,0.716024898,0.012348811,-0.034378276,-0.536338366,870357.8786,20071.35811,108340.5634,303833.8632,105516.5079,570.6908759,537.0574518,323.1862843,104.4194365,105.3649062,90.90120854,46.94026443,0,0,8.360305393441942,0.002646397830715623,1,GM10_JR104-GC366_#00075,JR104-GC366,0,C,69.14578911431103,101.4463879051646,101.50873074732223
GM10_JR104-GC366_#20077,6.663003676,0.123077975,0.71839836,0.010844431,0.333951885,-0.685841697,926051.7241,10495.68371,103836.8086,303833.8632,123479.4756,360.4424764,311.8912474,296.19112260000003,124.5273571,126.4533403,109.7849923,48.250899510000004,4.65e-6,1.26e-7,6.3968358563808,0.002646397830715623,1,GM10_JR104-GC366_#00077,JR104-GC366,0,X,115.81449859816487,115.60255168211509,115.75597645241938
GM10_JR104-GC366_#20078,5.894306947,0.084630001,0.716437116,0.010597515,0.320033128,-0.623040607,864390.5185,35865.39934,103935.9543,303833.8632,76190.6949,805.9320653,759.5010163,280.7295506,133.934245,135.5727065,116.3734861,11.44484678,0,0,5.658846349266826,0.002646397830715623,1,GM10_JR104-GC366_#00078,JR104-GC366,0,C,107.12959127088637,128.00441541425087,128.12299719435129
GM10_JR104-GC366_#20079,13.4797802,0.338233957,0.724962604,0.014519267,0.36834573,-0.683437599,745196.6322,20876.72284,105552.2508,303833.8632,100051.1412,772.2493188,617.7663883,272.6817545,57.31104651,58.58604578,50.21484647,34.03017951,7.39e-5,0,12.941301778067931,0.002646397830715623,1,GM10_JR104-GC366_#00079,JR104-GC366,0,C,92.0869917497065,76.17149948355596,76.31866629048511
GM10_JR104-GC366_#20080,20.60265483,0.398970423,0.763322668,0.014473252,0.169507069,-0.283725245,1277663.244,3279.789339,216693.9371,303833.8632,114691.2314,133.5147318,43.57179679,523.8207666,71.95813517,77.32878174,63.11858456,14.82140584,0,7.96e-8,19.779638067421814,0.002646397830715623,1,GM10_JR104-GC366_#00080,JR104-GC366,0,C,193.28697459833242,49.646391341626455,50.632333654308724
GM10_JR104-GC366_#20086,1.373957063,0.02151268,0.707304999,0.011269241,0.342330886,-0.559002069,860563.1173,10080.44132,107599.3926,303833.8632,123514.9178,376.6915299,373.6520152,299.0226575,614.4564058,612.63185,563.6108518,56.16429907,0,0,1.319071432810966,0.002646397830715623,1,GM10_JR104-GC366_#00086,JR104-GC366,0,C,-15.776437378742854,587.2475887468445,-587.2481495643515
GM11_NBP2002-27BC_#20031,27.9831238,0.542112685,0.786307571,0.017140538,0.410734811,-0.46006809,2428436.337,6562.92813,108270.575,303833.8632,135754.7786,434.5224149,161.3148876,785.9611455,79.43230902,87.90609664,69.08405373,40.1451905,1.24e-6,6.1e-5,26.865278544292217,0.002646397830715623,1,GM11_NBP2002-27BC_#00031,NBP2002-27BC,0,C,201.0057914766893,42.26873903041967,43.51516493525987
GM11_NBP2002-27BC_#20035,5.038698509,0.10693937,0.721954357,0.012118826,0.252255205,-0.730986008,1699487.459,12744.6865,104236.6887,303833.8632,122129.9469,17017.34912,15545.53558,434.9812938,244.9169756,249.2466094,214.242754,32.96727259,0,2.83977e-4,4.837417005780994,0.002646397830715623,1,GM11_NBP2002-27BC_#00035,NBP2002-27BC,0,D,203.49439153244654,170.61510781746892,170.93595953872503
GM11_NBP2002-27BC_#20036,1.834379755,0.031682075,0.716889141,0.012992191,0.129529594,-0.635331535,1273960.179,7466.946719,103425.5376,303833.8632,128661.91,209.206274,162.3831202,391.8150783,603.9467441,609.9065074,591.9670589,83.25961561,1.32e-5,0,1.7611015634389435,0.002646397830715623,1,GM11_NBP2002-27BC_#00036,NBP2002-27BC,0,C,361.214658042014,503.59418860495305,503.93689910272997
GM11_NBP2002-27BC_#20037,30.09895553,0.64517656,0.891088297,0.018140574,0.420193436,-0.563506401,1900661.624,15523.99026,106246.8972,303833.8632,115919.7617,753.7696981,588.0539629,636.3280844,59.88888283,75.43189574,52.40565086,37.53425045,0,0,28.896588886395683,0.002646397830715623,1,GM11_NBP2002-27BC_#00037,NBP2002-27BC,0,X,434.97018294013077,39.87133130464895,45.72110062199747
GM11_NBP2002-27BC_#20039,4.371345765,0.080031151,0.727148548,0.013086436,0.473226232,-0.527041155,1700502.337,8696.016438,108796.5116,303833.8632,130228.2461,1760.908982,1771.382671,520.6182132,336.4636305,344.5318398,295.0695429,73.97929634,1.86705e-4,4.00883e-4,4.196723083151179,0.002646397830715623,1,GM11_NBP2002-27BC_#00039,NBP2002-27BC,0,X,319.2258205894683,210.6127796989946,211.2520401630122
GM11_NBP2002-27BC_#20042,2.464775426,0.051666865,0.712470295,0.012280473,0.652501592,-0.478364884,555298.5419,26528.92384,104884.4325,303833.8632,83904.0499,3190.937073,2649.158359,192.7686161,221.7448895,222.1940344,197.9868259,53.25456051,0,0,2.3663147417664825,0.002646397830715623,1,GM11_NBP2002-27BC_#00042,NBP2002-27BC,0,D,141.0564635220637,353.97574181392105,354.0501108236783
GM11_NBP2002-27BC_#20043,7.253220209,0.133864365,0.741901739,0.014249922,0.33997656,-0.563676307,1936024.013,6930.258692,101450.1028,303833.8632,132536.0801,343.8179836,184.9692578,566.1380446,221.1445455,231.1712086,193.1394446,100.016528,0,0,6.963474937629172,0.002646397830715623,1,GM11_NBP2002-27BC_#00043,NBP2002-27BC,0,C,337.600391621383,137.96111571535675,139.04995526938072
GM11_NBP2002-27BC_#20051,3.393883751,0.060088298,0.740673075,0.013708481,0.240605406,-0.731162862,1052142.707,10604.1551,108585.2489,303833.8632,119527.1076,850.1657234,488.5884044,389.8745675,323.2089092,339.1503552,285.4726294,89.87770361,0,1.63e-7,3.258307863311611,0.002646397830715623,1,GM11_NBP2002-27BC_#00051,NBP2002-27BC,0,X,693.9197268880416,283.6078215556736,285.84559130935025
GM11_NBP2002-27BC_#20052,5.309943195,0.088794262,0.751311744,0.012093366,0.348781724,-0.580307128,1187610.104,8760.717434,102263.0176,303833.8632,126644.3766,549.4628224,414.6759355,391.950763,207.5617016,219.8622446,181.5457346,77.56630046,2.95865e-4,0,5.097826247262786,0.002646397830715623,1,GM11_NBP2002-27BC_#00052,NBP2002-27BC,0,C,586.665816912357,158.53048704036732,161.37764407492054
GM11_NBP2002-27BC_#20057,10.1755668,0.201887171,0.73423497,0.014403526,0.410948406,-0.627881807,1657091.911,4400.34435,104038.2136,303833.8632,130978.4406,1009.375562,767.1533645,547.0946319,153.0018547,158.2239078,132.2573162,34.6398771,0,1.03e-8,9.769082193320111,0.002646397830715623,1,GM11_NBP2002-27BC_#00057,NBP2002-27BC,0,C,187.04229137704678,99.57973009464969,100.04352249999592
GM11_NBP2002-27BC_#20058,10.83689595,0.231094677,0.740273783,0.014610874,0.217358722,-0.675601581,1417993.837,5815.355014,104331.7777,303833.8632,132990.9591,549.715687,477.2620732,485.7313344,127.0806801,131.5597959,110.9651996,77.23403324,2.35e-5,0,10.403993147193317,0.002646397830715623,1,GM11_NBP2002-27BC_#00058,NBP2002-27BC,0,X,215.41611525521927,95.31498475974077,95.95702181967734
GM11_NBP2002-27BC_#20059,2.024835652,0.037025148,0.715797384,0.012633334,0.25018963,-0.63229353,928632.3975,8347.891665,107651.1934,303833.8632,125780.7819,863.7417517,492.2962497,351.7694698,490.7401796,494.6393575,426.5948247,61.74077609,0,8.66e-10,1.9439492955176627,0.002646397830715623,1,GM11_NBP2002-27BC_#00059,NBP2002-27BC,0,E,288.89191351168694,443.4611004341346,443.7100540796406
GM12_JR104-GC360_#20048,3.475238305,0.056693863,0.706848027,0.013384898,0.792937221,-0.230745085,416390.14,25097.78426,107503.3827,303833.8632,94449.18812,762.6302882,740.8066245,142.0465126,115.5993215,114.977784,101.0548053,40.71601811,6.79e-5,5.99e-11,3.3364125370312996,0.002646397830715623,1,GM12_JR104-GC360_#00048,JR104-GC360,0,D,-15.649566763646584,275.92160887344255,-275.92278334671147
GM12_JR104-GC360_#20049,0.672415195,0.011013321,0.709128036,0.012288494,0.153820724,-0.630824281,588177.8129,10007.19451,108506.992,303833.8632,119364.2709,780.5747275,530.2761207,219.1204195,920.2345874,916.2123849,927.0116958,47.78750246,0,0,0.6455541432829442,0.002646397830715623,1,GM12_JR104-GC360_#00049,JR104-GC360,0,D,161.62828873475326,1304.6298258803502,1304.6563211395735
GM12_JR104-GC360_#20050,7.871051332,0.134834679,0.714977953,0.011588316,0.396921607,-0.590348664,1298542.003,11490.92141,104826.0841,303833.8632,122338.6724,1345.54524,1096.311752,364.3513423,130.9128916,131.8437704,113.2124585,13.71999053,0,4.08e-10,7.556625485486444,0.002646397830715623,1,GM12_JR104-GC360_#00050,JR104-GC360,0,D,66.98544929724035,104.82437908776394,104.88100386450621
GM12_JR104-GC360_#20051,13.39774518,0.214761535,0.7260665,0.016719836,0.172218963,0.121037137,1006813.373,22101.35145,100663.0844,303833.8632,101943.8241,577.2155783,411.3454013,273.8773195,57.84651218,59.26372289,50.43714401,35.50572276,0,0,12.862543821006446,0.002646397830715623,1,GM12_JR104-GC360_#00051,JR104-GC360,0,D,98.53970022217979,88.93742331455773,89.08177131537929
GM12_JR104-GC360_#20052,4.156991164,0.071378288,0.700845557,0.010420288,0.263548938,-0.673856679,1022700.662,30070.56028,106770.0416,303833.8632,87049.60578,977.4761098,902.3640645,315.875715,215.0458186,212.3622929,186.9367892,16.73564335,0,6.08e-9,3.9909313315127997,0.002646397830715623,1,GM12_JR104-GC360_#00052,JR104-GC360,0,D,-116.52206227397511,180.2384999206152,-180.33814913022073
GM12_JR104-GC360_#20055,4.823285864,0.092812278,0.7151881,0.011706626,0.116268402,-0.569762035,1072286.568,18924.63938,108562.0289,303833.8632,112598.2369,1172.043824,787.8885894,301.569822,176.8245459,179.4243446,154.3785279,48.99372198,3.7e-5,0,4.630609475955187,0.002646397830715623,1,GM12_JR104-GC360_#00055,JR104-GC360,0,D,112.39379897059091,173.2015988229371,173.29807875716725
GM12_JR104-GC360_#20056,11.06747114,0.243047184,0.711664568,0.015660685,0.47639634,-0.526968215,1400961.487,22454.20217,103958.8744,303833.8632,102915.9178,1124.456072,843.1137653,382.263128,97.9824705,97.9075279,84.47084164,19.36568701,0,7.7e-8,10.62535752198671,0.002646397830715623,1,GM12_JR104-GC360_#00056,JR104-GC360,0,D,26.229557496782686,100.96515659080727,100.9741726374625
GM12_JR104-GC360_#20057,10.57159331,0.265872722,0.714791868,0.01305325,0.392635424,-0.679471188,1721132.556,11855.8467,105304.9571,303833.8632,123700.9789,994.8572553,594.2806356,452.1611431,121.5975294,122.5180209,104.7630069,50.68466904,3.11e-6,0,10.149288584076025,0.002646397830715623,1,GM12_JR104-GC360_#00057,JR104-GC360,0,D,48.62083246557815,87.84023525089658,87.87583840074585
GM12_JR104-GC360_#20058,21.72197223,0.389149115,0.717642737,0.013222461,0.468086478,-0.45863684,1792566.871,12338.16047,106418.6937,303833.8632,123106.9395,607.6675452,562.3101156,530.9046722,69.14112217,69.81162793,60.43176089,53.67368619,0,4.51778e-4,20.854241958874166,0.002646397830715623,1,GM12_JR104-GC360_#00058,JR104-GC360,0,D,33.05639211123,43.27258636971454,43.305987072819384
GM12_JR104-GC360_#20061,1.927578547,0.030938375,0.704650223,0.013084267,0.268734334,-0.405111558,910771.4641,17595.10294,108178.5723,303833.8632,107597.8025,748.111664,510.8424744,289.6380398,424.5507907,424.3820567,378.4315246,34.94567585,8.05e-10,0,1.8505773319402268,0.002646397830715623,1,GM12_JR104-GC360_#00061,JR104-GC360,0,D,-109.90119884807044,487.0476867285724,-487.0804995731862
GM12_JR104-GC360_#20063,2.038787482,0.033321575,0.708495719,0.011802572,0.410099656,-0.538066653,884688.0983,9064.367731,106115.3262,303833.8632,125320.4932,440.0806266,179.9711359,287.8354159,399.1442797,397.9901847,348.9120346,39.44126181,0,0,1.9573437900648587,0.002646397830715623,1,GM12_JR104-GC360_#00063,JR104-GC360,0,D,31.162777157385246,413.94082692885263,413.94393118502285
GM12_JR104-GC360_#20067,1.410217876,0.031002306,0.707980773,0.013084475,0.244897567,-0.702064988,719363.2495,21586.74197,108722.5946,303833.8632,100512.7516,1271.029388,1029.645062,229.9914706,461.3964527,457.5292174,403.0584166,30.31179728,3.92e-11,3.16993e-4,1.3538837306962896,0.002646397830715623,1,GM12_JR104-GC360_#00067,JR104-GC360,0,D,18.92545599984747,663.7890748335524,663.7897888159539
GM12_JR104-GC360_#20068,5.272238987,0.086654954,0.709282149,0.011924773,0.457266985,-0.618228717,1506100.273,15541.46011,104379.9965,303833.8632,119215.0277,805.5599185,616.7421031,399.5717759,215.1221482,214.5025904,187.2174028,23.24399013,3.78e-11,0,5.06162821385338,0.002646397830715623,1,GM12_JR104-GC360_#00068,JR104-GC360,0,D,22.72568324978114,161.65939147882509,161.66361867513493
GM12_JR104-GC360_#20070,14.44772987,0.279214417,0.716313961,0.012708625,0.365448241,-0.626091279,1295911.028,21906.08369,103613.9546,303833.8632,104124.6748,629.175473,534.6614974,356.0246981,69.91377638,70.4914097,60.87934267,43.47397567,0,1.51e-5,13.870584644672185,0.002646397830715623,1,GM12_JR104-GC360_#00070,JR104-GC360,0,D,43.11580013921167,62.61893961640256,62.658209188719944
GM12_JR104-GC360_#20071,33.32539731,0.873981128,0.760896755,0.014918517,0.590429067,-0.733339956,1562630.794,15295.55512,105067.1558,303833.8632,115111.8747,546.0782094,424.4616381,458.2621821,39.1841177,42.10893213,34.5107948,3.683012728,8.38e-10,1.97e-5,31.994143603522794,0.002646397830715623,1,GM12_JR104-GC360_#00071,JR104-GC360,0,X,114.3552457017487,30.316111335898224,30.881610618688338
GM12_JR104-GC360_#20072,15.31948807,0.253002333,0.71551216,0.013783576,0.161683403,-0.580563121,1065879.391,29722.24396,106943.6179,303833.8632,84865.84066,1058.819829,792.3839761,360.3684232,66.27032791,66.81682473,57.50664639,27.31805464,0,0,14.707518613647828,0.002646397830715623,1,GM12_JR104-GC360_#00072,JR104-GC360,0,D,36.91904898231642,64.26707726053917,64.29513436231517
GM12_JR104-GC360_#20076,5.859678585,0.079430934,0.714788806,0.010245,0.306573221,-0.647603224,1392410.559,7225.601217,103931.4844,303833.8632,129551.2603,527.5181826,369.7652084,382.2043618,185.652524,187.0330185,161.130575,23.95292772,1.06e-8,3.24441e-4,5.6256012906625195,0.002646397830715623,1,GM12_JR104-GC360_#00076,JR104-GC360,0,D,87.65676614047973,124.62313304896723,124.70468892886244
GM12_JR104-GC360_#20078,3.279624481,0.050192184,0.706745291,0.012552815,0.313047909,-0.50972235,930528.3691,14684.2837,105330.3627,303833.8632,112496.5202,323.9035829,360.2870645,313.4686059,270.2411522,268.4934208,236.3472319,16.38301761,0,0,3.148612922290855,0.002646397830715623,1,GM12_JR104-GC360_#00078,JR104-GC360,0,D,-18.82567339793401,274.10428656634605,-274.10599740476175
GM12_JR179-BC512_#20021,7.064512184,0.117099754,0.715736331,0.012906057,0.556786187,-0.399151142,953452.6822,18080.34047,105671.9174,303833.8632,113099.0703,324.3499123,280.5061993,291.9512617,116.3415146,116.9665092,102.152993,27.16396508,5.11456e-4,1.5e-5,6.78230525509472,0.002646397830715623,1,GM12_JR179-BC512_#00021,JR179-BC512,0,D,82.3038698588266,129.8488564971067,129.91786651306995
GM12_JR179-BC512_#20030,5.678310868,0.095493424,0.708950938,0.011229128,0.60364808,-0.542230899,1028352.009,29518.0272,105132.8782,303833.8632,93370.75803,1160.150885,955.9360563,269.0368184,133.8992713,133.8380687,118.2222982,9.692105565,1.192108608,0.097153533,5.451478691950099,0.002646397830715623,1,GM12_JR179-BC512_#00030,JR179-BC512,0,D,16.92713787799358,141.3313406423099,141.33402320326712
GM12_JR179-BC512_#20032,131.5612991,4.055931381,0.874486073,0.029587853,-0.14817853,-0.480461583,1251650.712,8604.227229,64981.97923,303833.8632,78257.23267,158.1747842,74.69859693,277.8685585,6.039607559,7.387624974,5.200218084,11.06634644,8.81222634,2.794430027,126.30580385633861,0.002646397830715623,1,GM12_JR179-BC512_#00032,JR179-BC512,0,X,90.72724181620691,16.72024252565032,17.359439938651768
GM12_JR179-BC512_#20033,30.79230625,0.74253065,0.714215138,0.018736286,0.531520997,-0.440923434,1158409.018,7082.389612,106860.1427,303833.8632,133041.9611,329.7559568,211.8551158,382.2426997,35.12312137,35.18209102,30.31952359,12.01571285,0,6.06281e-4,29.562242240710813,0.002646397830715623,1,GM12_JR179-BC512_#00033,JR179-BC512,0,X,15.355979071861505,43.34444648989375,43.35164446994973
GM12_JR179-BC512_#20034,29.14440406,0.685302115,0.741936637,0.017315232,0.341160456,-0.72473618,1365221.379,28566.30228,104457.177,303833.8632,88990.95355,1526.717329,1300.705419,407.7357956,39.66614035,41.29497244,34.68110367,11.50789256,8.89e-6,2.18183e-4,27.980169000263682,0.002646397830715623,1,GM12_JR179-BC512_#00034,JR179-BC512,0,X,84.25377557727118,41.83798641771679,42.06189591931228
GM09_DF62-22PC_#20068,8.664318408,0.242260304,0.712191221,0.022874031,0.373994768,-0.498656555,NA,51414.56965,93891.26552,303833.8632,48521.07911,5542.293345,2804.769957,303.0199341,102.7713245,104.2004869,103.7307519,12.07361056,0,0,7.563039326984933,0.003582100831773902,2,GM09_DF62-22PC_#00068,DF62-22PC,0,X,37.851193560719636,188.4581724692057,188.47178805417744
GM09_DF62-22PC_#20069,44.75506349,1.360758724,0.778604206,0.018970631,0.443181021,-0.606160202,NA,15793.091410000001,92684.31433,303833.8632,109155.0885,1900.478983,410.9951395,781.7663394,52.68727424,58.41491995,53.96629074,16.88559986,0,0,39.0664665490647,0.003582100831773902,2,GM09_DF62-22PC_#00069,DF62-22PC,0,X,113.4465304191597,28.927552370304966,29.713723037166805
GM09_DF62-22PC_#20075,20.91480295,0.607579082,0.748276557,0.019272427,0.427946318,-0.623999747,NA,18613.40932,88513.58941,303833.8632,98730.17716,2487.487072,916.974782,440.4757738,64.49568633,68.64440563,65.80647224,43.35435406,0,0,18.256424773233068,0.003582100831773902,2,GM09_DF62-22PC_#00075,DF62-22PC,0,C,139.0357168027682,64.20027540963203,64.73732080541697
GM09_DF62-22PC_#20081,10.94948208,0.305773625,0.732082906,0.014856587,0.467711356,-0.692954716,NA,9116.414557,90860.37848,303833.8632,121097.1558,2099.624349,500.0609385,602.3494313,163.8635089,170.6537137,167.14906,48.94106776,0,0.576215624,9.557747035784697,0.003582100831773902,2,GM09_DF62-22PC_#00081,DF62-22PC,0,C,159.80378300414623,94.89100104500592,95.37179394575256
GM09_DF62-22PC_#20082,80.69127797,3.535761942,0.814260032,0.036987434,0.563561557,-0.45026325,NA,42085.15554,92174.18617,303833.8632,65525.38063,4571.29913,1899.582958,419.0244703,15.92065537,18.15371435,15.67527916,10.64771103,0,0,70.43500479718092,0.003582100831773902,2,GM09_DF62-22PC_#00082,DF62-22PC,0,X,94.53613109116377,30.622458289875418,31.140784731753246
GM09_DF62-22PC_#20089,23.66553254,0.65601092,0.748134133,0.021578611,0.41739361,-0.477942236,NA,30836.41867,93780.67752,303833.8632,84304.83254,2674.943111,1530.667392,465.1434087,58.91330227,61.36781543,59.63750971,17.96830007,0,0,20.657522596215006,0.003582100831773902,2,GM09_DF62-22PC_#00089,DF62-22PC,0,D,122.4589675139867,63.80748812403715,64.22704599017418
GM09_DF62-22PC_#20092,9.547929091,0.276760577,0.719193354,0.01755225,0.434950162,-0.622156541,NA,40614.40068,92953.29832,303833.8632,65744.53074,3564.356602,1596.372307,330.4410113,103.5230025,105.1669032,106.2984331,23.18993422,0,0,8.334338583381447,0.003582100831773902,2,GM09_DF62-22PC_#00092,DF62-22PC,0,D,86.79301214954464,130.3390852492029,130.44255902783792
GM09_DF62-22PC_#20098,53.27233042,2.471533933,0.772916745,0.0318112,0.523231567,-0.584217627,NA,33073.18137,95199.39613,303833.8632,82404.81145,1466.192202,1040.669648,589.0562623,32.83647497,35.29475422,31.49797853,6.983720032,0,0,46.50114539126201,0.003582100831773902,2,GM09_DF62-22PC_#00098,DF62-22PC,0,D,87.68920979096221,40.706594793325536,41.043526370158425
GM09_DF62-22PC_#20101,54.38328196,2.008623678,0.771567834,0.02756838,0.648018363,-0.401693313,NA,40092.48678,91977.93093,303833.8632,70766.30318,1668.862729,1951.448464,447.0396676,24.66727425,27.10391089,24.47421657,23.17685409,0,0,47.47088932168318,0.003582100831773902,2,GM09_DF62-22PC_#00101,DF62-22PC,0,D,84.12581150304139,34.3083574824932,34.675848450891834
GM09_DF62-22PC_#20106,25.95332311,0.917911909,0.728567848,0.023228627,0.537989478,-0.487109833,NA,28420.87687,93949.92625,303833.8632,91521.08209,2473.277591,900.9285332,527.0902773,61.96213764,63.2058656,60.50335413,18.43394245,2.89105296,0,22.654523310874715,0.003582100831773902,2,GM09_DF62-22PC_#00106,DF62-22PC,0,D,57.77831858545574,62.93073123927169,63.02567083070709
